words,count_up,count_down,total,polarity_score
합의문/NNG,10.0,10.0,20.0,1.3848087238448945
단기물/NNG;금리/NNG;스프레드/NNG;부담/NNG,24.0,4.0,28.0,8.308852343069367
증권신고서/NNG,22.0,21.0,43.0,1.4507519964089373
채국/NNG,51.0,20.0,71.0,3.531262245804481
증발/NNG,22.0,16.0,38.0,1.90411199528673
국채/NNG;발행/NNG;성공/NNG,12.0,7.0,19.0,2.3739578123055334
식순/NNG,14.0,6.0,20.0,3.231220355638087
청구자/NNG,11.0,7.0,18.0,2.176127994613406
이체/NNG,19.0,14.0,33.0,1.8793832680752136
무겁/VA,28.0,22.0,50.0,1.7624838303480477
연안/NNG,15.0,7.0,22.0,2.967447265381917
트론/NNG,33.0,34.0,67.0,1.3440790554965154
심층/NNG,19.0,15.0,34.0,1.7540910502035332
유동부채/NNG,73.0,8.0,81.0,12.63637960508466
회사채/NNG;신용스프레드/NNG;확대/NNG,10.0,9.0,19.0,1.5386763598276605
다각화/NNG,55.0,50.0,105.0,1.5232895962293838
불안/NNG;크/VV,17.0,17.0,34.0,1.3848087238448945
임계점/NNG,11.0,7.0,18.0,2.176127994613406
뱅크론/NNG,26.0,25.0,51.0,1.4402010727986905
장세/NNG,407.0,374.0,781.0,1.5069977288900325
중국인/NNG,22.0,20.0,42.0,1.523289596229384
보수당/NNG,24.0,20.0,44.0,1.6617704686138732
재무/NNG;부담/NNG;완화/NNG,10.0,8.0,18.0,1.731010904806118
순환변동/NNG,25.0,20.0,45.0,1.7310109048061175
오프/NNG,20.0,2.0,22.0,13.848087238448944
실업보험/NNG,13.0,13.0,26.0,1.3848087238448945
베버리지곡선/NNG,10.0,7.0,17.0,1.9782981769212775
할인채/NNG,28.0,7.0,35.0,5.539234895379577
삼양/NNG,22.0,19.0,41.0,1.603462732873036
제로/NNG,28.0,24.0,52.0,1.6156101778190437
경기/NNG;불확실성/NNG;증가/NNG,15.0,4.0,19.0,5.193032714418354
거래세/NNG,68.0,46.0,114.0,2.0471085482924525
대외/NNG,1125.0,1195.0,2320.0,1.3036902211928922
주주환원정책/NNG,34.0,36.0,70.0,1.3078749058535113
억압/NNG,14.0,7.0,21.0,2.769617447689789
전순/NNG,17.0,2.0,19.0,11.770874152681602
부국/NNG,27.0,5.0,32.0,7.47796710876243
설명력/NNG,23.0,13.0,36.0,2.4500462037255826
실증/NNG,22.0,14.0,36.0,2.176127994613406
순포지션/NNG,127.0,12.0,139.0,14.655892327358467
소지/NNG,80.0,80.0,160.0,1.3848087238448945
이루어져/VV,13.0,9.0,22.0,2.0002792677759587
수익구조/NNG,38.0,24.0,62.0,2.1926138127544164
악성/NNG,12.0,11.0,23.0,1.5107004260126122
국민은행채/NNG,21.0,2.0,23.0,14.540491600371393
당정/NNG,21.0,21.0,42.0,1.3848087238448945
순환매/NNG,23.0,20.0,43.0,1.5925300324216285
재반/NNG,10.0,8.0,18.0,1.731010904806118
취합/NNG,20.0,14.0,34.0,1.9782981769212775
사금융/NNG,31.0,7.0,38.0,6.132724348455961
통화정책/NNG;금리/NNG;인상/NNG,9.0,9.0,18.0,1.3848087238448945
다분/NNG,13.0,6.0,19.0,3.0004189016639384
잔존/NNG,366.0,365.0,731.0,1.3886027203485791
교차/NNG,20.0,20.0,40.0,1.3848087238448945
정립/NNG,13.0,13.0,26.0,1.3848087238448945
유동비율/NNG,66.0,15.0,81.0,6.093158384917537
파산/NNG,154.0,152.0,306.0,1.403029891263906
개요/NNG,41.0,41.0,82.0,1.3848087238448945
차종/NNG,14.0,14.0,28.0,1.3848087238448945
저항/NNG,88.0,73.0,161.0,1.669358461621243
금리/NNG;스프레드/NNG;확대/NNG,14.0,12.0,26.0,1.6156101778190437
전망/NNG;인상/NNG,11.0,9.0,20.0,1.6925439958104267
명회/NNG,12.0,12.0,24.0,1.3848087238448945
금리/NNG;고점/NNG,33.0,27.0,60.0,1.6925439958104265
위험/NNG;경계/NNG,12.0,12.0,24.0,1.3848087238448945
마침/MAG,15.0,10.0,25.0,2.0772130857673416
중후반/NNG,63.0,63.0,126.0,1.3848087238448945
포격/NNG,13.0,7.0,20.0,2.571787629997661
외환/NNG,281.0,209.0,490.0,1.86187201626993
돌발/NNG,16.0,11.0,27.0,2.014267234683483
조기상환/NNG,102.0,95.0,197.0,1.4868472613913604
은은/NNG,10.0,10.0,20.0,1.3848087238448945
연금저축/NNG,15.0,15.0,30.0,1.3848087238448945
통화유통속도/NNG,22.0,3.0,25.0,10.15526397486256
동료/NNG,12.0,12.0,24.0,1.3848087238448945
순투자/NNG,96.0,97.0,193.0,1.3705323452485554
출처/NNG,286.0,239.0,525.0,1.6571351256051876
안전자산/NNG;선호/NNG,87.0,85.0,172.0,1.4173924585235975
선뜻/MAG,11.0,9.0,20.0,1.6925439958104267
정부정책/NNG,137.0,137.0,274.0,1.3848087238448945
안전자산/NNG;선호/NNG;약화/NNG,21.0,20.0,41.0,1.4540491600371392
수협/NNG,36.0,27.0,63.0,1.846411631793193
전망/NNG;등급/NNG;하향/NNG,12.0,11.0,23.0,1.5107004260126122
비급여/NNG,14.0,13.0,27.0,1.4913324718329632
스트레스테스트/NNG,85.0,46.0,131.0,2.5588856853655657
법칙/NNG,14.0,5.0,19.0,3.877464426765704
효율성/NNG,64.0,62.0,126.0,1.4294799730011811
전단채/NNG,40.0,31.0,71.0,1.7868499662514763
바젤iii/NNG,49.0,30.0,79.0,2.261854248946661
승인액/NNG,14.0,4.0,18.0,4.846830533457131
취임식/NNG,15.0,5.0,20.0,4.154426171534683
실직/NNG,30.0,21.0,51.0,1.9782981769212775
전업/NNG,144.0,125.0,269.0,1.5952996498693184
은행세/NNG,27.0,22.0,49.0,1.6995379792641887
인기몰이/NNG,10.0,7.0,17.0,1.9782981769212775
크라우드펀딩/NNG,21.0,1.0,22.0,29.080983200742786
손실/NNG;부담/NNG,16.0,13.0,29.0,1.704379967809101
플로어/NNG,13.0,11.0,24.0,1.63659212818033
다소간/MAG,36.0,26.0,62.0,1.9174274637852389
경제/NNG;성장률/NNG;상향/NNG,15.0,12.0,27.0,1.7310109048061182
베이비부머/NNG,17.0,16.0,33.0,1.4713592690852002
서두/NNG,26.0,21.0,47.0,1.7145250866651076
유통비중/NNG,18.0,7.0,25.0,3.5609367184583003
가격전가/NNG,14.0,5.0,19.0,3.877464426765704
니어/NNG,13.0,4.0,17.0,4.500628352495907
짐작/NNG,17.0,17.0,34.0,1.3848087238448945
정확/MAG,62.0,62.0,124.0,1.3848087238448945
gdp/NNG;호조/NNG,12.0,11.0,23.0,1.5107004260126122
선거구/NNG,16.0,12.0,28.0,1.846411631793193
편차/NNG,35.0,24.0,59.0,2.0195127222738045
글로벌/NNG;수요/NNG;증가/NNG,9.0,8.0,17.0,1.5579098143255063
전면전/NNG,10.0,7.0,17.0,1.9782981769212775
반대매매/NNG,11.0,7.0,18.0,2.176127994613406
호실적/NNG,50.0,47.0,97.0,1.47320077004776
통화정책/NNG;긴축/NNG,19.0,16.0,35.0,1.644460359565812
송유관/NNG,11.0,6.0,17.0,2.53881599371564
유동성/NNG;축소/NNG,15.0,7.0,22.0,2.967447265381917
금리/NNG;인하/NNG;경계/NNG,10.0,7.0,17.0,1.9782981769212775
노치/NNG,24.0,17.0,41.0,1.955024080722204
이루어짐/VV,14.0,6.0,20.0,3.231220355638087
상승률/NNG;낮/VA,23.0,10.0,33.0,3.185060064843257
gdp/NNG;부진/NNG,11.0,10.0,21.0,1.523289596229384
매매수수료/NNG,31.0,29.0,60.0,1.480312773765232
파란/VA,9.0,9.0,18.0,1.3848087238448945
다루/VV,20.0,20.0,40.0,1.3848087238448945
산업별/NNG,21.0,15.0,36.0,1.9387322133828528
주식회사/NNG,13.0,12.0,25.0,1.5002094508319692
평잔/NNG,63.0,25.0,88.0,3.489717984089134
기은/NNG,11.0,8.0,19.0,1.90411199528673
한산/NNG,44.0,42.0,86.0,1.4507519964089373
대북/NNG,38.0,28.0,66.0,1.8793832680752136
교역조건/NNG,33.0,32.0,65.0,1.4280839964650474
예상/NNG;성장/NNG,9.0,9.0,18.0,1.3848087238448945
변형/NNG,264.0,273.0,537.0,1.339155688992865
자생력/NNG,52.0,47.0,99.0,1.5321288008496703
완만/NNG;금리/NNG;상승/NNG,15.0,7.0,22.0,2.967447265381917
환입/NNG,36.0,14.0,50.0,3.5609367184583003
진균/NNG,174.0,70.0,244.0,3.442238827843023
토의/NNG,11.0,10.0,21.0,1.523289596229384
수출입은행/NNG,79.0,82.0,161.0,1.334144990045691
자유무역협정/NNG,13.0,10.0,23.0,1.8002513409983627
경제/NNG;견조/NNG;성장/NNG,13.0,9.0,22.0,2.0002792677759587
특수채/NNG,3157.0,3303.0,6460.0,1.3235970757427586
외화자금/NNG,23.0,24.0,47.0,1.3271083603513574
기촉법/NNG,11.0,10.0,21.0,1.523289596229384
신자유주의/NNG,14.0,9.0,23.0,2.1541469037587246
구체/NNG,79.0,84.0,163.0,1.3023796331398412
관문/NNG,9.0,9.0,18.0,1.3848087238448945
국채선물시장/NNG,259.0,176.0,435.0,2.0378719288399303
사업단/NNG,11.0,8.0,19.0,1.90411199528673
개진/NNG,48.0,36.0,84.0,1.8464116317931925
국세/NNG,26.0,26.0,52.0,1.3848087238448945
흡수/NNG,195.0,184.0,379.0,1.4675962019008393
환경규제/NNG,11.0,7.0,18.0,2.176127994613406
수지/NNG,705.0,738.0,1443.0,1.322886382534757
국고채/NNG;스프레드/NNG;축소/NNG,62.0,38.0,100.0,2.2594247599574597
강국/NNG,12.0,8.0,20.0,2.0772130857673416
볼드체/NNG,54.0,53.0,107.0,1.410937190332534
방사능유출사태/NNG,21.0,1.0,22.0,29.080983200742786
저항선/NNG,79.0,53.0,132.0,2.0641488525235223
장기물/NNG;강세/NNG,28.0,21.0,49.0,1.8464116317931925
해외부문/NNG,43.0,20.0,63.0,2.977338756266523
재무구조/NNG;개선/NNG,47.0,50.0,97.0,1.3017202004142008
드러낼/VV,13.0,7.0,20.0,2.571787629997661
장단/NNG,17.0,14.0,31.0,1.681553450383086
행이/NNG,29.0,30.0,59.0,1.3386484330500648
방증/NNG,29.0,20.0,49.0,2.007972649575097
가격/NNG;낮/VA,12.0,11.0,23.0,1.5107004260126122
하락/NNG;안정/NNG,17.0,18.0,35.0,1.3078749058535113
스냅/NNG,17.0,1.0,18.0,23.541748305363203
무시/NNG,82.0,73.0,155.0,1.555538566510703
숏커버/NNG,34.0,18.0,52.0,2.6157498117070226
만기액/NNG,49.0,18.0,67.0,3.769757081577768
준비금/NNG,67.0,43.0,110.0,2.157725220874603
메인/VV,20.0,10.0,30.0,2.769617447689789
가려져/VV,9.0,8.0,17.0,1.5579098143255063
우려/NNG;하락/NNG,17.0,11.0,28.0,2.1401589368512006
유형자산/NNG,16.0,15.0,31.0,1.4771293054345545
국주/NNG,31.0,17.0,48.0,2.525239437599513
금리재정거래/NNG,33.0,15.0,48.0,3.0465791924587684
비아/NNG,12.0,6.0,18.0,2.769617447689789
지원책/NNG,34.0,32.0,66.0,1.4713592690852002
투기등급/NNG,163.0,139.0,302.0,1.6239123883936533
바스캣/NNG,14.0,5.0,19.0,3.877464426765704
구조조정기금/NNG,19.0,3.0,22.0,8.770455251017665
하락/NNG;위험/NNG,12.0,11.0,23.0,1.5107004260126122
매도전략/NNG,641.0,292.0,933.0,3.03993969857732
자산/NNG;축소/NNG,12.0,11.0,23.0,1.5107004260126122
카드업계/NNG,14.0,12.0,26.0,1.6156101778190437
자산군/NNG,42.0,34.0,76.0,1.7106460706319286
gdp/NNG;증가/NNG,13.0,10.0,23.0,1.8002513409983627
조용/NNG,14.0,9.0,23.0,2.1541469037587246
불확실성/NNG;줄/VV,10.0,7.0,17.0,1.9782981769212775
무가/NNG,9.0,8.0,17.0,1.5579098143255063
최상/NNG,10.0,8.0,18.0,1.731010904806118
심리/NNG;안정/NNG,11.0,10.0,21.0,1.523289596229384
시사점/NNG,96.0,81.0,177.0,1.6412547838161713
내국/NNG,10.0,9.0,19.0,1.5386763598276605
혁신기업/NNG,13.0,8.0,21.0,2.250314176247953
경제매체/NNG,10.0,10.0,20.0,1.3848087238448945
예상/NNG;하회/NNG,37.0,39.0,76.0,1.3137928918528488
초과지준/NNG,48.0,49.0,97.0,1.3565473213174477
재점검/NNG,14.0,14.0,28.0,1.3848087238448945
지표/NNG;악화/NNG,10.0,10.0,20.0,1.3848087238448945
중앙일보/NNG,9.0,9.0,18.0,1.3848087238448945
떨치/VV,11.0,7.0,18.0,2.176127994613406
올레/NNG,139.0,84.0,223.0,2.2915287216004803
중요도/NNG,35.0,27.0,62.0,1.795122419798937
수출/NNG;양호/NNG,21.0,8.0,29.0,3.635122900092848
타이밍/NNG,154.0,137.0,291.0,1.5566463027161586
후임/NNG,13.0,9.0,22.0,2.0002792677759587
채로/NNG,12.0,6.0,18.0,2.769617447689789
적수/NNG,50.0,34.0,84.0,2.0364834174189625
우선/NNG,49.0,25.0,74.0,2.714225098735993
헐값/NNG,13.0,4.0,17.0,4.500628352495907
통화/NNG;강세/NNG,31.0,25.0,56.0,1.717162817567669
리스크온/NNG,14.0,6.0,20.0,3.231220355638087
양호/NNG;성장/NNG,19.0,20.0,39.0,1.3155682876526495
평균값/NNG,26.0,24.0,50.0,1.5002094508319692
시범/NNG,35.0,13.0,48.0,3.728331179582408
은행/NNG;자본/NNG;확충/NNG,19.0,15.0,34.0,1.7540910502035332
공급계약/NNG,20.0,18.0,38.0,1.5386763598276605
유암/NNG,21.0,3.0,24.0,9.693661066914265
원자재/NNG;상승/NNG,9.0,8.0,17.0,1.5579098143255063
가성비/NNG,16.0,7.0,23.0,3.1652770830740447
그러/NNG,222.0,226.0,448.0,1.3602988349272858
경과물/NNG,18.0,19.0,37.0,1.3119240541688475
수요층/NNG,11.0,9.0,20.0,1.6925439958104267
물가/NNG;상승률/NNG;하락/NNG,19.0,20.0,39.0,1.3155682876526495
경기/NNG;긍정적/VAX,20.0,17.0,37.0,1.62918673393517
비우량/NNG,307.0,292.0,599.0,1.4559461582889817
모디/NNG,56.0,13.0,69.0,5.965329887331853
재정/NNG;흑자/NNG,11.0,8.0,19.0,1.90411199528673
시중/NNG;금리/NNG;상승/NNG,18.0,17.0,35.0,1.4662680605416532
안정/NNG;부정적/VAX;안정/NNG,18.0,13.0,31.0,1.9174274637852389
등급업체/NNG,39.0,32.0,71.0,1.6877356321859651
빈일자리/NNG,14.0,9.0,23.0,2.1541469037587246
입출/NNG,24.0,21.0,45.0,1.582638541537022
평탄/NNG,19.0,13.0,32.0,2.023951211773307
재무구조/NNG;저하/NNG,11.0,6.0,17.0,2.53881599371564
수출업체/NNG,84.0,78.0,162.0,1.4913324718329637
발전사/NNG,10.0,7.0,17.0,1.9782981769212775
국채입찰/NNG;부진/NNG,13.0,6.0,19.0,3.0004189016639384
후광효과/NNG,9.0,8.0,17.0,1.5579098143255063
공개매수/NNG,23.0,1.0,24.0,31.85060064843257
갤러리/NNG,36.0,23.0,59.0,2.1675266981920087
국고채/NNG;수급/NNG;호조/NNG,12.0,10.0,22.0,1.6617704686138732
성장/NNG;전망/NNG;하향/NNG,12.0,9.0,21.0,1.8464116317931925
경기/NNG;모멘텀/NNG;약화/NNG,17.0,17.0,34.0,1.3848087238448945
수주산업/NNG,48.0,37.0,85.0,1.796508614717701
부동산/NNG;거품/NNG,10.0,10.0,20.0,1.3848087238448945
모기지/NNG,499.0,474.0,973.0,1.4578471586468404
순유입액/NNG,14.0,12.0,26.0,1.6156101778190437
일정금액/NNG,13.0,7.0,20.0,2.571787629997661
현금창출력/NNG,72.0,53.0,125.0,1.8812495871100452
추계/NNG,17.0,15.0,32.0,1.569449887024214
원화/NNG;절하/NNG,13.0,9.0,22.0,2.0002792677759587
만기월/NNG,13.0,10.0,23.0,1.8002513409983627
환경부/NNG,15.0,12.0,27.0,1.7310109048061182
당분간/MAG;수요측면/NNG;물가/NNG;상승/NNG;압력/NNG,10.0,7.0,17.0,1.9782981769212775
필자/NNG,31.0,22.0,53.0,1.951321383599624
부정적/VAX;안정/NNG,14.0,11.0,25.0,1.7624838303480477
쿼터/NNG,20.0,13.0,33.0,2.130474959761376
데스/NNG,20.0,13.0,33.0,2.130474959761376
분해/NNG,40.0,38.0,78.0,1.4576933935209415
알려졌으며/VV,10.0,7.0,17.0,1.9782981769212775
버스트/NNG,9.0,9.0,18.0,1.3848087238448945
부채비율/NNG;개선/NNG,10.0,7.0,17.0,1.9782981769212775
사법/NNG,24.0,25.0,49.0,1.3294163748910983
스왑베이시스/NNG;확대/NNG,11.0,7.0,18.0,2.176127994613406
금리/NNG;인하/NNG;지지/NNG,14.0,12.0,26.0,1.6156101778190437
금고/NNG,99.0,100.0,199.0,1.3709606366064455
평형/NNG,12.0,9.0,21.0,1.8464116317931925
선성/NNG,175.0,68.0,243.0,3.563845980483185
금리/NNG;하락/NNG;되돌/VV,14.0,7.0,21.0,2.769617447689789
싸늘/NNG,14.0,9.0,23.0,2.1541469037587246
복무/NNG,9.0,8.0,17.0,1.5579098143255063
신용공여액/NNG,12.0,10.0,22.0,1.6617704686138732
정권/NNG,198.0,168.0,366.0,1.6320959959600545
가깝/VV,11.0,9.0,20.0,1.6925439958104267
유가/NNG;원자재/NNG;가격/NNG;상승/NNG,12.0,11.0,23.0,1.5107004260126122
기업집단/NNG,12.0,12.0,24.0,1.3848087238448945
건설기업/NNG,20.0,8.0,28.0,3.462021809612236
약점/NNG,19.0,14.0,33.0,1.8793832680752136
재보험/NNG,22.0,2.0,24.0,15.23289596229384
인플레이션/NNG;압력/NNG;완화/NNG,11.0,10.0,21.0,1.523289596229384
항셍/NNG,22.0,23.0,45.0,1.3245996488951166
aa+등급/NNG,23.0,20.0,43.0,1.5925300324216285
경기/NNG;지표/NNG;개선/NNG,17.0,12.0,29.0,1.9618123587802672
합의안/NNG,35.0,30.0,65.0,1.6156101778190437
취약성지수/NNG,17.0,6.0,23.0,3.9236247175605343
상업/NNG,282.0,247.0,529.0,1.5810366806650211
경쟁강도/NNG,16.0,16.0,32.0,1.3848087238448945
우체국/NNG,11.0,7.0,18.0,2.176127994613406
차익거래/NNG,67.0,62.0,129.0,1.4964868467356116
산연/NNG,15.0,11.0,26.0,1.8883755325157652
부정적/VAX;안정/NNG;하향/NNG,13.0,9.0,22.0,2.0002792677759587
주석/NNG,49.0,36.0,85.0,1.884878540788884
시추/NNG,44.0,32.0,76.0,1.90411199528673
저평가/NNG;해소/NNG,11.0,10.0,21.0,1.523289596229384
연고점/NNG,41.0,37.0,78.0,1.5345177750713694
세계/NNG;경제/NNG;완만/NNG;회복/NNG,18.0,17.0,35.0,1.4662680605416532
현대/NNG,222.0,236.0,458.0,1.302659053786299
모스/NNG,77.0,74.0,151.0,1.4409496180548225
속한/VV,46.0,40.0,86.0,1.5925300324216285
자본이득/NNG,50.0,41.0,91.0,1.688791126640115
증자/NNG,30.0,27.0,57.0,1.5386763598276605
파업/NNG,49.0,49.0,98.0,1.3848087238448945
중흥/NNG,12.0,9.0,21.0,1.8464116317931925
펀더멘털/NNG;둔화/NNG,10.0,9.0,19.0,1.5386763598276605
실수요/NNG,34.0,30.0,64.0,1.569449887024214
벌금/NNG,41.0,17.0,58.0,3.339832804567098
푸르/VA,15.0,15.0,30.0,1.3848087238448945
소비/NNG;줄/VV,13.0,12.0,25.0,1.5002094508319692
국책은행/NNG,66.0,30.0,96.0,3.0465791924587684
소비재/NNG,208.0,153.0,361.0,1.8826157814361968
pbr/NNG,370.0,282.0,652.0,1.8169476163922376
소득/NNG;감소/NNG,10.0,8.0,18.0,1.731010904806118
명칭/NNG,12.0,11.0,23.0,1.5107004260126122
정책과제/NNG,12.0,8.0,20.0,2.0772130857673416
민간/NNG;소비/NNG;개선/NNG,15.0,6.0,21.0,3.4620218096122364
잉여금/NNG,42.0,21.0,63.0,2.769617447689789
투자/NNG;활성화/NNG,15.0,12.0,27.0,1.7310109048061182
원년/NNG,14.0,10.0,24.0,1.938732213382852
보험약관/NNG,10.0,9.0,19.0,1.5386763598276605
존중/NNG,18.0,12.0,30.0,2.0772130857673416
이중침체/NNG,60.0,61.0,121.0,1.3621069414867817
금리연동/NNG,11.0,7.0,18.0,2.176127994613406
경제/NNG;긍정적/VAX,30.0,25.0,55.0,1.6617704686138732
위금/NNG,38.0,17.0,55.0,3.095454794476823
금리/NNG;하락/NNG;제한/NNG,25.0,26.0,51.0,1.33154684985086
손익/NNG,263.0,170.0,433.0,2.142380555124749
농민/NNG,20.0,7.0,27.0,3.956596353842556
대외/NNG;여건/NNG;개선/NNG,14.0,13.0,27.0,1.4913324718329632
오프닝/NNG,18.0,11.0,29.0,2.2660506390189186
생보사/NNG,161.0,90.0,251.0,2.4772689393225336
테일/NNG,31.0,28.0,59.0,1.53318108711399
유통물/NNG,12.0,7.0,19.0,2.3739578123055334
혼합형/NNG,356.0,311.0,667.0,1.585182976491262
공시일/NNG,28.0,23.0,51.0,1.6858540985937844
고변동성/NNG,17.0,14.0,31.0,1.681553450383086
스리/NNG,26.0,17.0,43.0,2.117942754115721
보험부채/NNG,13.0,11.0,24.0,1.63659212818033
분할매수/NNG,25.0,22.0,47.0,1.573646277096471
믹스/NNG,40.0,22.0,62.0,2.5178340433543536
예시/NNG,23.0,21.0,44.0,1.5166952689729798
경기/NNG;하방/NNG;위험/NNG,28.0,27.0,55.0,1.4360979358391497
전망/NNG;부진/NNG,13.0,9.0,22.0,2.0002792677759587
금리/NNG;인하/NNG;미루/VV,12.0,9.0,21.0,1.8464116317931925
간다/VV,25.0,18.0,43.0,1.9233454497845757
채무비율/NNG,10.0,9.0,19.0,1.5386763598276605
수주/NNG;부진/NNG,14.0,9.0,23.0,2.1541469037587246
개선/NNG;효과/NNG,28.0,28.0,56.0,1.3848087238448945
프로퍼티/NNG,17.0,9.0,26.0,2.6157498117070226
위험/NNG;없/VA;않/VX,9.0,8.0,17.0,1.5579098143255063
변동계수/NNG,10.0,8.0,18.0,1.731010904806118
위탁매매/NNG,9.0,8.0,17.0,1.5579098143255063
특정금전신탁/NNG,15.0,9.0,24.0,2.30801453974149
부패/NNG,31.0,28.0,59.0,1.53318108711399
미/NNG;국채/NNG;금리/NNG;급등/NNG,11.0,7.0,18.0,2.176127994613406
명목/NNG,434.0,450.0,884.0,1.3355710803304095
줄어든다는/VV,11.0,10.0,21.0,1.523289596229384
투자여력/NNG,13.0,5.0,18.0,3.6005026819967254
새로이/MAG,14.0,13.0,27.0,1.4913324718329632
연회비/NNG,13.0,5.0,18.0,3.6005026819967254
금리/NNG;부담/NNG;완화/NNG,10.0,7.0,17.0,1.9782981769212775
대손비용/NNG,44.0,40.0,84.0,1.523289596229384
파워/NNG,136.0,119.0,255.0,1.5826385415370223
굳이/MAG,64.0,57.0,121.0,1.5548729530890044
총괄/NNG,247.0,167.0,414.0,2.048190148441251
유망섹터/NNG,12.0,6.0,18.0,2.769617447689789
역설/NNG,37.0,34.0,71.0,1.5069977288900325
총합계/NNG,26.0,20.0,46.0,1.8002513409983627
다다를/VV,14.0,10.0,24.0,1.938732213382852
적순/NNG,483.0,457.0,940.0,1.4635943405187837
세밀/NNG,14.0,12.0,26.0,1.6156101778190437
국채선물/NNG;가격/NNG;상승/NNG,10.0,8.0,18.0,1.731010904806118
bw/NNG,60.0,54.0,114.0,1.5386763598276605
대여금/NNG,20.0,16.0,36.0,1.731010904806118
베이비스텝/NNG,11.0,6.0,17.0,2.53881599371564
예상/NNG;높/VA,37.0,36.0,73.0,1.423275632840586
경쟁입찰/NNG,74.0,66.0,140.0,1.5526643267351847
비수기/NNG,46.0,33.0,79.0,1.930339433238338
공급자/NNG,11.0,11.0,22.0,1.3848087238448947
자본주의/NNG,15.0,9.0,24.0,2.30801453974149
초장기물/NNG,127.0,81.0,208.0,2.17124330775681
경기/NNG;개선/NNG,66.0,68.0,134.0,1.3440790554965154
견지/NNG,43.0,40.0,83.0,1.4886693781332614
일반은행/NNG,171.0,124.0,295.0,1.9096959014312656
관전/NNG,47.0,45.0,92.0,1.4463557782380008
함정/NNG,17.0,10.0,27.0,2.3541748305363206
유의미/NNG,33.0,18.0,51.0,2.53881599371564
운송/NNG,448.0,352.0,800.0,1.7624838303480477
표준편차/NNG,50.0,32.0,82.0,2.163763631007648
경기/NNG;방어/NNG,10.0,8.0,18.0,1.731010904806118
조각/NNG,22.0,3.0,25.0,10.15526397486256
ff/NNG;금리선물/NNG;시장/NNG;금리/NNG;인하/NNG,14.0,12.0,26.0,1.6156101778190437
지도부/NNG,18.0,19.0,37.0,1.3119240541688475
외국인지분율/NNG,26.0,8.0,34.0,4.500628352495907
토목/NNG,22.0,19.0,41.0,1.603462732873036
신산업/NNG,47.0,16.0,63.0,4.067875626294377
온도/NNG,9.0,8.0,17.0,1.5579098143255063
일드스프레드/NNG,26.0,16.0,42.0,2.250314176247953
채권시장/NNG;약세/NNG,118.0,82.0,200.0,1.992773529435336
금리/NNG;스프레드/NNG;부담/NNG,33.0,3.0,36.0,15.23289596229384
변동성/NNG;축소/NNG,18.0,15.0,33.0,1.6617704686138737
최종재/NNG,14.0,13.0,27.0,1.4913324718329632
재할인율/NNG,9.0,8.0,17.0,1.5579098143255063
단과/NNG,15.0,11.0,26.0,1.8883755325157652
신중히/MAG,31.0,25.0,56.0,1.717162817567669
성장기반/NNG,16.0,11.0,27.0,2.014267234683483
정상화계획/NNG,16.0,7.0,23.0,3.1652770830740447
쌍둥이적자/NNG,24.0,16.0,40.0,2.0772130857673416
인포/NNG,15.0,10.0,25.0,2.0772130857673416
가수급/NNG,30.0,17.0,47.0,2.4437801009027558
요구불/NNG,22.0,13.0,35.0,2.343522455737514
대외/NNG;불확실성/NNG;확대/NNG,12.0,9.0,21.0,1.8464116317931925
충당금전입액/NNG,11.0,11.0,22.0,1.3848087238448947
예대/NNG,13.0,10.0,23.0,1.8002513409983627
벌이/VV,17.0,18.0,35.0,1.3078749058535113
단서/NNG,32.0,21.0,53.0,2.1101847220493632
바스켓/NNG,22.0,12.0,34.0,2.53881599371564
물가/NNG;상승/NNG;둔화/NNG,25.0,20.0,45.0,1.7310109048061175
욕구/NNG,53.0,51.0,104.0,1.4391149483094
고채/NNG,93.0,80.0,173.0,1.6098401414696897
이자수익/NNG,125.0,130.0,255.0,1.3315468498508602
메디케이드/NNG,12.0,6.0,18.0,2.769617447689789
싸우/VV,58.0,7.0,65.0,11.474129426143412
국채/NNG;스프레드/NNG;축소/NNG,22.0,21.0,43.0,1.4507519964089373
발사/NNG,50.0,29.0,79.0,2.3876012480084388
실수/NNG,20.0,21.0,41.0,1.318865451280852
경제/NNG;성장률/NNG;둔화/NNG,22.0,22.0,44.0,1.3848087238448947
드신/VV,17.0,1.0,18.0,23.541748305363203
쌓이/VV,29.0,17.0,46.0,2.3623207642059967
개인연금/NNG,31.0,8.0,39.0,5.366133804898966
